ruc	anio	mes	aduana_codigo	aduana_nombre	agente_codigo	agente_nombre	pais_codigo	pais_nombre	fob_usd	fecha_consulta
20542209951	2025	9	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	DE	GERMANY	163944.53	2026-09-19T23:27:29.864Z
20542209951	2025	9	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	GB	UNITED KINGDOM	1102824.38	2026-09-19T23:27:29.864Z
20542209951	2025	9	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	SE	SWEDEN	294301.53	2026-09-19T23:27:29.864Z
20542209951	2025	10	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	US	UNITED STATES	359239.57	2026-09-19T23:27:29.864Z
20542209951	2025	10	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	167140.89	2026-09-19T23:27:29.864Z
20542209951	2025	11	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	FR	FRANCE	177277.50	2026-09-19T23:27:29.864Z
20542209951	2025	11	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	SE	SWEDEN	2723471.34	2026-09-19T23:27:29.864Z
20542209951	2025	12	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	SE	SWEDEN	1957291.12	2026-09-19T23:27:29.864Z
20542209951	2025	12	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	US	UNITED STATES	181085.84	2026-09-19T23:27:29.864Z
20542209951	2025	12	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	GB	UNITED KINGDOM	328591.52	2026-09-19T23:27:29.864Z
20542209951	2025	12	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	DE	GERMANY	1223411.80	2026-09-19T23:27:29.864Z
20542209951	2026	2	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	US	UNITED STATES	259360.17	2026-09-19T23:27:29.864Z
20542209951	2026	5	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	134415.00	2026-09-19T23:27:29.864Z
20542257416	2025	1	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	ES	SPAIN	238000.00	2026-09-19T23:27:29.864Z
20542257416	2025	5	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	US	UNITED STATES	229775.00	2026-09-19T23:27:29.864Z
20542257416	2025	5	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	ES	SPAIN	232850.00	2026-09-19T23:27:29.864Z
20542257416	2025	6	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	ES	SPAIN	248625.00	2026-09-19T23:27:29.864Z
20542257416	2025	7	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	US	UNITED STATES	922525.00	2026-09-19T23:27:29.864Z
20542257416	2025	8	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	NL	NETHERLANDS	311475.00	2026-09-19T23:27:29.864Z
20542257416	2025	8	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	EE	ESTONIA	178500.00	2026-09-19T23:27:29.864Z
20542257416	2025	9	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	EE	ESTONIA	196300.00	2026-09-19T23:27:29.864Z
20542257416	2026	2	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	NL	NETHERLANDS	102400.00	2026-09-19T23:27:29.864Z
20542257416	2026	3	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	NL	NETHERLANDS	84125.00	2026-09-19T23:27:29.864Z
20542257416	2026	3	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	US	UNITED STATES	81500.00	2026-09-19T23:27:29.864Z
20542264544	2025	8	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	BE	BELGIUM	118803.70	2026-09-19T23:27:29.864Z
20542264544	2025	9	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	BE	BELGIUM	128006.81	2026-09-19T23:27:29.864Z
20542264544	2025	10	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	BE	BELGIUM	513615.79	2026-09-19T23:27:29.864Z
20542264544	2025	11	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	BE	BELGIUM	273811.30	2026-09-19T23:27:29.864Z
20542264544	2026	2	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	BE	BELGIUM	153362.86	2026-09-19T23:27:29.864Z
20542289024	2025	1	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	4710105.48	2026-09-19T23:27:29.864Z
20542289024	2025	2	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	1989335.88	2026-09-19T23:27:29.864Z
20542289024	2025	2	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	BE	BELGIUM	117391.89	2026-09-19T23:27:29.864Z
20542289024	2025	3	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	968617.82	2026-09-19T23:27:29.864Z
20542289024	2025	4	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	1449281.40	2026-09-19T23:27:29.864Z
20542289024	2025	5	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	2234805.70	2026-09-19T23:27:29.864Z
20542289024	2025	6	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	BE	BELGIUM	124065.46	2026-09-19T23:27:29.864Z
20542289024	2025	6	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	2490738.30	2026-09-19T23:27:29.864Z
20542289024	2025	7	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	2658434.96	2026-09-19T23:27:29.864Z
20542289024	2025	7	235	AEREA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	300.00	2026-09-19T23:27:29.864Z
20542289024	2025	8	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	3246822.18	2026-09-19T23:27:29.864Z
20542289024	2025	8	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	NL	NETHERLANDS	208007.25	2026-09-19T23:27:29.864Z
20542289024	2025	8	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	BE	BELGIUM	172845.96	2026-09-19T23:27:29.864Z
20542289024	2025	9	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	630290.37	2026-09-19T23:27:29.864Z
20542289024	2025	10	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	834064.65	2026-09-19T23:27:29.864Z
20542289024	2025	10	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	BE	BELGIUM	207512.25	2026-09-19T23:27:29.864Z
20542289024	2025	11	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	289648.36	2026-09-19T23:27:29.864Z
20542289024	2025	12	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	569425.59	2026-09-19T23:27:29.864Z
20542289024	2025	12	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	NL	NETHERLANDS	71119.12	2026-09-19T23:27:29.864Z
20542289024	2026	1	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	450506.84	2026-09-19T23:27:29.864Z
20542289024	2026	2	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	304591.40	2026-09-19T23:27:29.864Z
20542289024	2026	4	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	557520.96	2026-09-19T23:27:29.864Z
20542380455	2025	1	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	CA	CANADA	252456.32	2026-09-19T23:27:29.864Z
20542380455	2025	6	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	160637.44	2026-09-19T23:27:29.864Z
20542380455	2025	6	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	DK	DENMARK	166935.15	2026-09-19T23:27:29.864Z
20542380455	2025	6	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	FR	FRANCE	173266.97	2026-09-19T23:27:29.864Z
20542380455	2025	6	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	GB	UNITED KINGDOM	165864.94	2026-09-19T23:27:29.864Z
20542380455	2025	6	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	US	UNITED STATES	289502.96	2026-09-19T23:27:29.864Z
20542380455	2025	7	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	CA	CANADA	129454.11	2026-09-19T23:27:29.864Z
20542380455	2025	7	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	128327.40	2026-09-19T23:27:29.864Z
20542380455	2025	7	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	BE	BELGIUM	141079.38	2026-09-19T23:27:29.864Z
20542380455	2025	7	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	US	UNITED STATES	148898.51	2026-09-19T23:27:29.864Z
20542380455	2025	7	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	DE	GERMANY	240588.86	2026-09-19T23:27:29.864Z
20542380455	2025	7	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	GB	UNITED KINGDOM	278310.19	2026-09-19T23:27:29.864Z
20542380455	2025	8	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	BE	BELGIUM	118678.19	2026-09-19T23:27:29.864Z
20542380455	2025	8	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	DK	DENMARK	326659.87	2026-09-19T23:27:29.864Z
20542380455	2025	8	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	GB	UNITED KINGDOM	577871.19	2026-09-19T23:27:29.864Z
20542380455	2025	8	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	SE	SWEDEN	151762.50	2026-09-19T23:27:29.864Z
20542380455	2025	8	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	CA	CANADA	226213.78	2026-09-19T23:27:29.864Z
20542380455	2025	9	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	DE	GERMANY	602562.26	2026-09-19T23:27:29.864Z
20542380455	2025	9	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	US	UNITED STATES	146491.78	2026-09-19T23:27:29.864Z
20542380455	2025	9	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	SE	SWEDEN	297313.15	2026-09-19T23:27:29.864Z
20542380455	2025	9	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	CA	CANADA	278374.84	2026-09-19T23:27:29.864Z
20542380455	2025	10	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	BE	BELGIUM	1498751.88	2026-09-19T23:27:29.864Z
20542380455	2025	10	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	CA	CANADA	883516.68	2026-09-19T23:27:29.864Z
20542380455	2025	10	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	SE	SWEDEN	279150.64	2026-09-19T23:27:29.864Z
20542380455	2025	10	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	US	UNITED STATES	457234.04	2026-09-19T23:27:29.864Z
20542380455	2025	11	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	US	UNITED STATES	75419.39	2026-09-19T23:27:29.864Z
20542380455	2025	11	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	SE	SWEDEN	156256.41	2026-09-19T23:27:29.864Z
20542380455	2025	11	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	SE	SWEDEN	195796.27	2026-09-19T23:27:29.864Z
20542380455	2025	11	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	US	UNITED STATES	169789.71	2026-09-19T23:27:29.864Z
20542380455	2025	12	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	US	UNITED STATES	476587.09	2026-09-19T23:27:29.864Z
20542380455	2025	12	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	SE	SWEDEN	955098.00	2026-09-19T23:27:29.864Z
20542380455	2026	1	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	BE	BELGIUM	157698.75	2026-09-19T23:27:29.864Z
20542380455	2026	1	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	US	UNITED STATES	152474.12	2026-09-19T23:27:29.864Z
20542380455	2026	3	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	FR	FRANCE	382856.73	2026-09-19T23:27:29.864Z
20542380455	2026	4	046	PAITA	7620	TRANSITARIO INTERNACIONAL MULTIMODAL SAC	US	UNITED STATES	119677.23	2026-09-19T23:27:29.864Z
20568071281	2025	3	118	MARITIMA DEL CALLAO	4957	FAR ADUANAS S.A.C.	DE	GERMANY	166038.25	2026-09-19T23:27:29.864Z
20568071281	2026	4	118	MARITIMA DEL CALLAO	4957	FAR ADUANAS S.A.C.	DK	DENMARK	277276.50	2026-09-19T23:27:29.864Z
20568190450	2025	2	235	AEREA DEL CALLAO	5708	DOGANA SA AGENTES AFIANZADOS DE ADUANAS	GB	UNITED KINGDOM	10654.90	2026-09-19T23:27:29.864Z
20568190450	2025	3	235	AEREA DEL CALLAO	5708	DOGANA SA AGENTES AFIANZADOS DE ADUANAS	GB	UNITED KINGDOM	33293.60	2026-09-19T23:27:29.864Z
20568190450	2025	5	235	AEREA DEL CALLAO	5708	DOGANA SA AGENTES AFIANZADOS DE ADUANAS	GB	UNITED KINGDOM	13790.00	2026-09-19T23:27:29.864Z
20568190450	2025	7	118	MARITIMA DEL CALLAO	6676	EUROADUANAS S.A.C. AGENCIA DE ADUANA	NZ	NEW ZEALAND	7963.20	2026-09-19T23:27:29.864Z
20568190450	2026	3	235	AEREA DEL CALLAO	5708	DOGANA SA AGENTES AFIANZADOS DE ADUANAS	GB	UNITED KINGDOM	8390.00	2026-09-19T23:27:29.864Z
20568194951	2025	1	118	MARITIMA DEL CALLAO	4795	A. HARTRODT ADUANAS S.A.C.	DE	GERMANY	329970.18	2026-09-19T23:27:29.864Z
20568194951	2025	1	118	MARITIMA DEL CALLAO	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	IT	ITALY	911451.43	2026-09-19T23:27:29.864Z
20568194951	2025	2	118	MARITIMA DEL CALLAO	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	IT	ITALY	215561.63	2026-09-19T23:27:29.864Z
20568194951	2025	8	118	MARITIMA DEL CALLAO	4795	A. HARTRODT ADUANAS S.A.C.	US	UNITED STATES	239283.11	2026-09-19T23:27:29.864Z
20568194951	2025	8	118	MARITIMA DEL CALLAO	2143	AGENCIA DE ADUANA TRANSOCEANIC S.A.	US	UNITED STATES	130036.98	2026-09-19T23:27:29.864Z
20568194951	2025	9	118	MARITIMA DEL CALLAO	2143	AGENCIA DE ADUANA TRANSOCEANIC S.A.	US	UNITED STATES	1150964.29	2026-09-19T23:27:29.864Z
20568194951	2025	9	118	MARITIMA DEL CALLAO	2143	AGENCIA DE ADUANA TRANSOCEANIC S.A.	IT	ITALY	400590.60	2026-09-19T23:27:29.864Z
20568194951	2025	10	118	MARITIMA DEL CALLAO	2143	AGENCIA DE ADUANA TRANSOCEANIC S.A.	IT	ITALY	337084.82	2026-09-19T23:27:29.864Z
20568194951	2025	10	118	MARITIMA DEL CALLAO	2143	AGENCIA DE ADUANA TRANSOCEANIC S.A.	US	UNITED STATES	601421.76	2026-09-19T23:27:29.864Z
20568194951	2025	11	118	MARITIMA DEL CALLAO	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	US	UNITED STATES	170197.00	2026-09-19T23:27:29.864Z
20568194951	2025	11	118	MARITIMA DEL CALLAO	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	CA	CANADA	164266.56	2026-09-19T23:27:29.864Z
20568194951	2025	12	118	MARITIMA DEL CALLAO	2143	AGENCIA DE ADUANA TRANSOCEANIC S.A.	IT	ITALY	304715.78	2026-09-19T23:27:29.864Z
20568194951	2025	12	118	MARITIMA DEL CALLAO	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	US	UNITED STATES	166096.39	2026-09-19T23:27:29.864Z
20568194951	2026	5	118	MARITIMA DEL CALLAO	2143	AGENCIA DE ADUANA TRANSOCEANIC S.A.	US	UNITED STATES	116692.35	2026-09-19T23:27:29.864Z
20568194951	2026	5	118	MARITIMA DEL CALLAO	2143	AGENCIA DE ADUANA TRANSOCEANIC S.A.	CA	CANADA	116692.35	2026-09-19T23:27:29.864Z
20570706927	2025	1	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	US	UNITED STATES	126784.87	2026-09-19T23:27:29.864Z
20570706927	2025	1	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	209832.89	2026-09-19T23:27:29.864Z
20570706927	2025	6	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	296301.27	2026-09-19T23:27:29.864Z
20570706927	2025	8	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	441536.66	2026-09-19T23:27:29.864Z
20570706927	2025	9	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	US	UNITED STATES	728269.48	2026-09-19T23:27:29.864Z
20570706927	2025	9	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	415855.21	2026-09-19T23:27:29.864Z
20570706927	2025	10	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	609783.68	2026-09-19T23:27:29.864Z
20570706927	2025	10	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	DE	GERMANY	192057.79	2026-09-19T23:27:29.864Z
20570706927	2025	10	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	US	UNITED STATES	408287.30	2026-09-19T23:27:29.864Z
20570706927	2025	11	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	US	UNITED STATES	359805.76	2026-09-19T23:27:29.864Z
20570706927	2025	11	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	440570.90	2026-09-19T23:27:29.864Z
20570706927	2025	11	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	NL	NETHERLANDS	147484.80	2026-09-19T23:27:29.864Z
20570706927	2025	12	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	174282.69	2026-09-19T23:27:29.864Z
20570706927	2025	12	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	DE	GERMANY	188802.45	2026-09-19T23:27:29.864Z
20570706927	2025	12	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	US	UNITED STATES	947363.94	2026-09-19T23:27:29.864Z
20570706927	2026	1	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	134397.10	2026-09-19T23:27:29.864Z
20570706927	2026	1	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	US	UNITED STATES	187866.88	2026-09-19T23:27:29.864Z
20570706927	2026	1	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	SA	SAUDI ARABIA	191745.97	2026-09-19T23:27:29.864Z
20570706927	2026	1	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	HK	HONG KONG	14054.47	2026-09-19T23:27:29.864Z
20570706927	2026	2	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	US	UNITED STATES	163375.81	2026-09-19T23:27:29.864Z
20570706927	2026	3	118	MARITIMA DEL CALLAO	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	JP	JAPAN	43353.92	2026-09-19T23:27:29.864Z
20572190251	2025	1	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	EE	ESTONIA	461217.34	2026-09-19T23:27:29.864Z
20572190251	2025	5	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	PH	PHILIPPINES	222963.84	2026-09-19T23:27:29.864Z
20572190251	2025	7	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	NL	NETHERLANDS	840476.12	2026-09-19T23:27:29.864Z
20572190251	2025	8	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	ES	SPAIN	160625.03	2026-09-19T23:27:29.864Z
20572190251	2025	9	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	US	UNITED STATES	351916.02	2026-09-19T23:27:29.864Z
20572190251	2026	2	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	ES	SPAIN	215206.40	2026-09-19T23:27:29.864Z
20574602450	2025	4	118	MARITIMA DEL CALLAO	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	FR	FRANCE	86000.00	2026-09-19T23:27:29.864Z
20574602450	2025	9	118	MARITIMA DEL CALLAO	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	FR	FRANCE	114232.78	2026-09-19T23:27:29.864Z
20574602450	2025	10	118	MARITIMA DEL CALLAO	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	FR	FRANCE	86000.00	2026-09-19T23:27:29.864Z
20574602450	2025	11	118	MARITIMA DEL CALLAO	7558	DESPACHOS ADUANEROS CHAVIMOCHIC SAC	FR	FRANCE	21600.00	2026-09-19T23:27:29.864Z
20574602450	2026	1	118	MARITIMA DEL CALLAO	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	FR	FRANCE	97760.00	2026-09-19T23:27:29.864Z
20574602450	2026	5	118	MARITIMA DEL CALLAO	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	FR	FRANCE	97760.00	2026-09-19T23:27:29.864Z
20600263286	2025	5	046	PAITA	5910	ADM ADUANAS S.A.C.	US	UNITED STATES	155262.10	2026-09-19T23:27:29.864Z
20600263286	2025	6	046	PAITA	5910	ADM ADUANAS S.A.C.	DK	DENMARK	189388.11	2026-09-19T23:27:29.864Z
20600263286	2025	6	046	PAITA	5910	ADM ADUANAS S.A.C.	US	UNITED STATES	159382.63	2026-09-19T23:27:29.864Z
20600263286	2025	6	046	PAITA	5910	ADM ADUANAS S.A.C.	BE	BELGIUM	489214.60	2026-09-19T23:27:29.864Z
20600263286	2025	7	046	PAITA	5910	ADM ADUANAS S.A.C.	BE	BELGIUM	351166.64	2026-09-19T23:27:29.864Z
20600263286	2025	7	046	PAITA	5910	ADM ADUANAS S.A.C.	SE	SWEDEN	291155.68	2026-09-19T23:27:29.864Z
20600263286	2025	8	046	PAITA	5910	ADM ADUANAS S.A.C.	AU	AUSTRALIA	139624.10	2026-09-19T23:27:29.864Z
20600263286	2025	8	046	PAITA	5910	ADM ADUANAS S.A.C.	SE	SWEDEN	147859.77	2026-09-19T23:27:29.864Z
20600263286	2025	8	046	PAITA	5910	ADM ADUANAS S.A.C.	US	UNITED STATES	337704.38	2026-09-19T23:27:29.864Z
20600263286	2025	9	046	PAITA	5910	ADM ADUANAS S.A.C.	DE	GERMANY	109525.65	2026-09-19T23:27:29.864Z
20600263286	2025	9	046	PAITA	5910	ADM ADUANAS S.A.C.	US	UNITED STATES	303971.71	2026-09-19T23:27:29.864Z
20600263286	2025	9	046	PAITA	5910	ADM ADUANAS S.A.C.	SE	SWEDEN	285223.05	2026-09-19T23:27:29.864Z
20600263286	2025	9	046	PAITA	5910	ADM ADUANAS S.A.C.	AU	AUSTRALIA	428292.03	2026-09-19T23:27:29.864Z
20600263286	2025	10	046	PAITA	5910	ADM ADUANAS S.A.C.	DE	GERMANY	195910.29	2026-09-19T23:27:29.864Z
20600263286	2025	10	046	PAITA	5910	ADM ADUANAS S.A.C.	US	UNITED STATES	387903.37	2026-09-19T23:27:29.864Z
20600263286	2025	11	046	PAITA	5910	ADM ADUANAS S.A.C.	CO	COLOMBIA	182983.68	2026-09-19T23:27:29.864Z
20600390911	2025	3	118	MARITIMA DEL CALLAO	6180	IJI S.A.C. AGENTES DE ADUANA	BE	BELGIUM	600437.29	2026-09-19T23:27:29.864Z
20600390911	2025	5	118	MARITIMA DEL CALLAO	6180	IJI S.A.C. AGENTES DE ADUANA	BE	BELGIUM	1025434.57	2026-09-19T23:27:29.864Z
20600390911	2025	6	118	MARITIMA DEL CALLAO	6180	IJI S.A.C. AGENTES DE ADUANA	BE	BELGIUM	1499327.72	2026-09-19T23:27:29.864Z
20600390911	2025	7	118	MARITIMA DEL CALLAO	6180	IJI S.A.C. AGENTES DE ADUANA	BE	BELGIUM	3844218.33	2026-09-19T23:27:29.864Z
20600390911	2025	8	118	MARITIMA DEL CALLAO	6180	IJI S.A.C. AGENTES DE ADUANA	BE	BELGIUM	3388605.11	2026-09-19T23:27:29.864Z
20600390911	2025	9	118	MARITIMA DEL CALLAO	6180	IJI S.A.C. AGENTES DE ADUANA	BE	BELGIUM	915927.13	2026-09-19T23:27:29.864Z
20600390911	2025	10	118	MARITIMA DEL CALLAO	6180	IJI S.A.C. AGENTES DE ADUANA	BE	BELGIUM	425825.24	2026-09-19T23:27:29.864Z
20600390911	2025	12	118	MARITIMA DEL CALLAO	6180	IJI S.A.C. AGENTES DE ADUANA	BE	BELGIUM	745245.43	2026-09-19T23:27:29.864Z
20600390911	2026	2	118	MARITIMA DEL CALLAO	6180	IJI S.A.C. AGENTES DE ADUANA	BE	BELGIUM	326211.31	2026-09-19T23:27:29.864Z
20600390911	2026	3	118	MARITIMA DEL CALLAO	6180	IJI S.A.C. AGENTES DE ADUANA	BE	BELGIUM	451233.50	2026-09-19T23:27:29.864Z
20600390911	2026	4	118	MARITIMA DEL CALLAO	6180	IJI S.A.C. AGENTES DE ADUANA	BE	BELGIUM	115238.56	2026-09-19T23:27:29.864Z
20600390911	2026	4	118	MARITIMA DEL CALLAO	6621	DESPACHOS Y SERVICIOS ADUANEROS S.A.C.	BE	BELGIUM	99840.00	2026-09-19T23:27:29.864Z
20600682386	2025	1	046	PAITA	7558	DESPACHOS ADUANEROS CHAVIMOCHIC SAC	BE	BELGIUM	199541.81	2026-09-19T23:27:29.864Z
