ruc	registrado	nombre_ppa	fecha_consulta
20605304479	true	ASOCIACION DE PRODUCTORES DE DERIVADOS LACTEOS SUMAC AUSANGATE DEL DISTRITO DE OCONGATE	2026-09-20T00:32:24.606Z
20605348468	true	ASOCIACION DE PRODUCTORES DE LACTEOS DE CCOLCCA AUSANLAC	2026-09-20T00:32:24.606Z
20605357122	true	COOPERATIVA DE PRODUCCION Y SERVICIOS ESPECIALES DE LOS PRODUCTORES DE CUYES DE HUANTA-COOPROCUY HUA	2026-09-20T00:32:24.606Z
20605363092	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CITRICOS SAN ANTONIO DE PAMPA CONCEPCION ECHARATI-APACISA	2026-09-20T00:32:24.606Z
20605371869	true	ASOCIACION DE AGRICULTORES DE PALTOS EN HUAMAMPALI - ALTO LARAN	2026-09-20T00:32:24.606Z
20605430458	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS "VALLE DEL MANTARO TINKUS"	2026-09-20T00:32:24.606Z
20605500430	true	COOPERATIVA AGRARIA DE PRODUCTORES ECOLOGICOS LOS CHANKAS VALLE DEL RIO PERENE	2026-09-20T00:32:24.606Z
20605520058	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS CAPIRUSHARI DE MAZAMARI - APACM	2026-09-20T00:32:24.606Z
20605564730	true	COOPERATIVA DE PRODUCCION ECO AYMARA-ACORA	2026-09-20T00:32:24.606Z
20605600922	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS VALLE IRIBAMBA	2026-09-20T00:32:24.606Z
20605688170	true	COOPERATIVA AGRARIA ALEXANDER VON HUMBOLDT LTDA	2026-09-20T00:32:24.606Z
20605783229	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS LAS CATARATAS DE ILLAPANI	2026-09-20T00:32:24.606Z
20605784047	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS BUENOS AIRES KM. 2 PACARAN	2026-09-20T00:32:24.606Z
20605910573	true	ASOCIACION DE ACOPIO Y PRODUCTORES DE GANADO - TRAPICHE	2026-09-20T00:32:24.606Z
20605962450	true	COOPERATIVA AGRARIA ECOINDUSTRIAL DEL VALLE PAURAN	2026-09-20T00:32:24.606Z
20606017406	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS Y ARTESANALES YAWARCOCHA	2026-09-20T00:32:24.606Z
20606041382	true	ASOCIACION AROMA DE MUJER LLAQUE	2026-09-20T00:32:24.606Z
20606047364	true	ASOCIACIÓN AGROPECUARIO ARTESANAL E INDUSTRIAL WIÑAY LLANKAQ RACCHI AYLLO	2026-09-20T00:32:24.606Z
20606101423	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS DON LORENZO DEL DISTRITO DE SAMAN	2026-09-20T00:32:24.606Z
20606161655	true	COOPERATIVA DE SERVICIOS ESPECIALES DE ALPAQUEROS LOS ANDES DE HUANCAVELICA - COOPAH	2026-09-20T00:32:24.606Z
20606192119	true	ASOC. DE MUJERES AGROPECUARIAS ARTESANALES Y TURISTICA GRANJA DE CUYES VIRGEN LA ASUNTA DE CURIBAYA	2026-09-20T00:32:24.606Z
20606214082	true	COOPERATIVA AGRARIA QORI QUINUA TARACO LTDA	2026-09-20T00:32:24.606Z
20606226013	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS CONTUCNA NUEVA GENERACION APACNG	2026-09-20T00:32:24.606Z
20606257172	true	ASOCIACIÓN DE AGRICULTORES EXPORTADORES MAJES CON FUTURO	2026-09-20T00:32:24.606Z
20606293888	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS ORO VERDE DE SOTCCOMAYO	2026-09-20T00:32:24.606Z
20606307625	true	ASOCIACION DE PRODUCTORES AGRICOLAS VILLA HERMOSA - CHUQUIBAMBA	2026-09-20T00:32:24.606Z
20606396849	true	COOPERATIVA AGRARIA DE SERVICIOS MULTIPLES CAMPO VERDE DE JOSE MARIA ARGUEDAS - CASMUCAV	2026-09-20T00:32:24.606Z
20606451122	true	ASOCIACIÓN DE PRODUCTORES CERRO BLANCO	2026-09-20T00:32:24.606Z
20606485281	true	COOPERATIVA AGROINDUSTRIAL DE LA GRAN NACION ASHANINKA	2026-09-20T00:32:24.606Z
20606497122	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS Y FORESTALES COBARRIANOS DE SINCOS - APAFCOS	2026-09-20T00:32:24.606Z
20606538465	true	ASOCIACION LAS TUYAS DE CARAMPA	2026-09-20T00:32:24.606Z
20606556331	true	ASOCIACIÓN ABISEO SAN MARTIN - ASABISAM	2026-09-20T00:32:24.606Z
20606590301	true	ASOCIACION PRODUCTORES AGROPECUARIOS DE PALTO VALLE VERDE PINCOS MATAPUQUIO	2026-09-20T00:32:24.606Z
20606701846	true	ASOCIACION ALPACAS Y LLAMAS REGISTRADAS DE PAQUENTA	2026-09-20T00:32:24.606Z
20606717475	true	ASOCIACION DE PEQUEÑOS PRODUCTORES AGROPECUARIOS ULLMA	2026-09-20T00:32:24.606Z
20606930101	true	ASOCIACIÓN BOSQUE DE LAS NUWAS	2026-09-20T00:32:24.606Z
20606942762	true	COOPERATIVA AGRARIA COOPSAA LTDA.	2026-09-20T00:32:24.606Z
20607009261	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS E INDUSTRIALES DE APALIN - AGROAPA	2026-09-20T00:32:24.606Z
20607057363	true	ASOCIACION AGROINDUSTRIAL DE PLANTAS AROMATICAS ECOANDES	2026-09-20T00:32:24.606Z
20607063576	true	"ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS CHASKAS DE HUANCALLAMA"-"APACHAHUA"	2026-09-20T00:32:24.606Z
20607106313	true	ASOCIACION DE PRODUCTORES AGROFORESTALES Y CONSERVACION NUEVA AMAZONIA - APAYCNA	2026-09-20T00:32:24.606Z
20607144347	true	ASOCIACION NUEVO AMANECER CASERIO PURUAY BAJO	2026-09-20T00:32:24.606Z
20607148881	true	ASOCIACION DE PRODUCTORES DE OREGANO VERDE AMANECER CHALLAVIENTO	2026-09-20T00:32:24.606Z
20607264237	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS DE AGRICULTORES DE MAIZ DE HUARO	2026-09-20T00:32:24.606Z
20607265624	true	ASOCIACION DE PEQUEÑOS PRODUCTORES AGROPECUARIOS PENACHI-KERGUER	2026-09-20T00:32:24.606Z
20607331104	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS ECOLOGICOS CRUZ DE PLATA TUTI-COLCA - AGROECOTUTI - COLCA	2026-09-20T00:32:24.606Z
20607382604	true	ASOCIACION DE PEQUEÑOS PRODUCTORES AGROPECUARIOS SAN LORENZO DE LALAQUIZ	2026-09-20T00:32:24.606Z
20607442585	true	ASOCIACION AGROPECUARIA VIRGEN INMACULADA CONCEPCION DE ACOS VINCHOS - HUAMANGA	2026-09-20T00:32:24.606Z
20607520748	true	COOPERATIVA AGRARIA DE CRIADORES DE CAMÉLIDOS ANDINOS DE LA COMUNIDAD CAMPESINA LAGUNILLAS	2026-09-20T00:32:24.606Z
20607536016	true	COOPERATIVA AGRARIA COOPAGRO LTDA - COOPERATIVA COOPAGRO	2026-09-20T00:32:24.606Z
20607558559	true	COOPERATIVA AGRARIA INDÍGENA AWAJUN WAMPIS TUNTANAIN LTDA	2026-09-20T00:32:24.606Z
20607580023	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS ARTESANIA Y ACUICULTURA SANTA RITA	2026-09-20T00:32:24.606Z
20607660515	true	ASOCIACION DE PRODUCTORES OLIVICOLAS DE ILO - APROLIVO ILO	2026-09-20T00:32:24.606Z
20607735761	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS Y PLANTAS AROMATICAS SAN JUNE	2026-09-20T00:32:24.606Z
20607754579	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS HUAYLLANI APU TORRINI AYAVIRI	2026-09-20T00:32:24.606Z
20607775185	true	ASOCIACION DE PRODUCTORES ANDINOS SOLIDARIOS-KAÑARIS	2026-09-20T00:32:24.606Z
20607875724	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS ANDENES EN LA CUMBRE DE LA TIERRA	2026-09-20T00:32:24.606Z
20607878413	true	ASOCIACION DE CRIADORES AGROPECUARIOS MULTIPLES AGUA DULCE UMAJALA - ACRAMADU	2026-09-20T00:32:24.606Z
20608017501	true	ASOCIACION DE PLATANEROS AGROPECUARIOS DE INAMBARI	2026-09-20T00:32:24.606Z
20608030949	true	ASOCIACION DE PRODUCTORES EL PIÑAL DE UNION PROGRESO	2026-09-20T00:32:24.606Z
20608049721	true	ASOCIACION DE AGRICULTORES Y PRODUCTORES UIKANA SAMUNAS	2026-09-20T00:32:24.606Z
20608058291	true	ASOCIACION AGROPECUARIA COMUNAL USHUMAYO DEL DISTRIRO UMARI ASACUDU	2026-09-20T00:32:24.606Z
20608124935	true	ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS DEL CASERÍO DE CHACHASPATA	2026-09-20T00:32:24.606Z
20608190776	true	ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS AYLLU ROMERO - ASPROAGRO ROMERO	2026-09-20T00:32:24.606Z
20608206346	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS DEL CASERIO DE PANAOCOCHA	2026-09-20T00:32:24.606Z
20608235648	true	ASOCIACIÓN DE PRODUCTORES DE CACAO ORGÁNICO PUSHARO MANU	2026-09-20T00:32:24.606Z
20608294512	true	COOPERATIVA AGRARIA KURI VALLE DEL SISA LTDA	2026-09-20T00:32:24.606Z
20608311387	true	ASOCIACION DE PRODUCTORES AGRARIOS LOS TRIUNFADORES	2026-09-20T00:32:24.606Z
20608389734	true	ASOCIACION AGROPECUARIO COMUNAL DE GOYAR PUNTA DEL DISTRITO DE UMARI	2026-09-20T00:32:24.606Z
20608453815	true	ASOCIACIÓN AGROPECUARIA COMUNAL MIRANDO HACIA EL FUTURO DEL CASERIO DE CUCHO DEL DISTRITO DE UMARI	2026-09-20T00:32:24.606Z
20608470388	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS HUALLAHUALLANI-CURIBAYA	2026-09-20T00:32:24.606Z
20608478311	true	COOPERATIVA AGRARIA YAKATHEO DEL AMAZONAS COOPAYAKAT	2026-09-20T00:32:24.606Z
20608506706	true	COOPERATIVA AGRARIA SOSTENIBLE AGROPERU LTDA - CAS AGROPERU LTDA	2026-09-20T00:32:24.606Z
20608517741	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS AGROECOLOGICOS BARRIAL Y YANATILE	2026-09-20T00:32:24.606Z
20608562886	true	FUENTE DE ACOPIO DE FIBRA DE ALPACA SURI DE ORO CAPASO	2026-09-20T00:32:24.606Z
20608571648	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS UNION CHANQUIL	2026-09-20T00:32:24.606Z
20608597973	true	ASOCIACION AGROPECUARIA COMUNAL DE HUANIN DEL DISTRITO DE UMARI	2026-09-20T00:32:24.606Z
20608609467	true	ASOCIACION DE PRODUCTORES FRUTICOLAS HUAQUISH POCOR - APROFRUT HUAQUISH POCOR	2026-09-20T00:32:24.606Z
20608664450	true	COOPERATIVA AGRARIA DE SERVICIOS MULTIPLES APU RIMAQ LTDA-COOP. APU RIMAQ LTDA	2026-09-20T00:32:24.606Z
20608668951	true	ASOCIACIÓN DE PRODUCTORES LA FRUTA DEL DRAGÓN-CHURUJA	2026-09-20T00:32:24.606Z
20608699041	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS AGROINDUSTRIALES VALLE DEL PARAISO DE TICRAPO	2026-09-20T00:32:24.606Z
20608734628	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS HUASCARAN DEL DISTRITO DE RANRAHIRCA, PROVINCIA DE YUNGAY	2026-09-20T00:32:24.606Z
20608734725	true	ASOCIACION DE FRUCTICULTORES DE QUESQUENTO	2026-09-20T00:32:24.606Z
20608748921	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS DEL DISTRITO DE GUADALUPE, CHEPEN Y ANEXOS	2026-09-20T00:32:24.606Z
20608820672	true	ASOCIACION AGROPECUARIA COMUNAL DEL PUEBLO DE RACO DEL DISTRITO DE UMARI	2026-09-20T00:32:24.606Z
20608834746	true	ASOCIACION DE PRODUCTORES LAGUNA LA BOA	2026-09-20T00:32:24.606Z
20608860771	true	ASOCIACIÓN COMUNAL AGROPECUARIA DEL CASERIO DE NIÑA COCHA	2026-09-20T00:32:24.606Z
20608865927	true	LAS PUINAHUINAS S.A.C.	2026-09-20T00:32:24.606Z
20608952315	true	NUMBERI S.A.C.	2026-09-20T00:32:24.606Z
20609013487	true	ASOCIACION DE PRODUCTORES DE CHANCCAYMARCA	2026-09-20T00:32:24.606Z
20609025353	true	ASOCIACION DE PRODUCTORES AGROPERU MANDOVA	2026-09-20T00:32:24.606Z
20609057361	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS Y LACTEOS DEL DISTRITO DE PLATERIA	2026-09-20T00:32:24.606Z
20609069555	true	ASOCIACIÓN AGROPECUARIA TURÍSTICO INDUSTRIAL "CCORI WAYRA CHINA" DEL CASERIO DE IRHUACA	2026-09-20T00:32:24.606Z
20609078074	true	ASOCIACION AGROPECUARIA DE CHALLHUALLA	2026-09-20T00:32:24.606Z
20609119421	true	ASOCIACION AGROPECUARIA LLOQICHAYOCC	2026-09-20T00:32:24.606Z
20609166500	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS TURISTICOS YURAQ - WASI	2026-09-20T00:32:24.606Z
20609201259	true	ASOCIACION DE PRODUCTORES AGROECOLOGICOS DEL HUALLAGA	2026-09-20T00:32:24.606Z
20609203359	true	ASOCIACION AGROPECUARIA HIJOS DE TICRAPO	2026-09-20T00:32:24.606Z
20609343355	true	ASOCIACION DE PRODUCTORES Y EXPORTADORES FUNDO LUISA VICTORIA ASPREXFLV	2026-09-20T00:32:24.606Z
20609411423	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS ÑAUPAQMAN PURISUN DE YALAGUA	2026-09-20T00:32:24.606Z
20609488621	true	ASOCIACION DE PRODUCTORES AGROECOLOGICOS E INDUSTRIALES SUPER CAMPO	2026-09-20T00:32:24.606Z
20609518643	true	SOCIEDAD PERUANA DE CRIADORES DE ALPACAS Y LLAMAS REGISTRADAS DE LA REGION DE APURIMAC	2026-09-20T00:32:24.606Z
20609529891	true	ASOCIACIÓN CENTRAL PRODUCTORES Y CRIADORES DE ALPACAS Y LLAMAS OCONGATE CUSCO-APROCALLOC	2026-09-20T00:32:24.606Z
20609542129	true	ASOCIACIÓN DE PRODUCTORES DE GRANOS ANDINOS APURIMAQ	2026-09-20T00:32:24.606Z
20609555395	true	COOPERATIVA AGRARIA BANAQUI CURIMANA	2026-09-20T00:32:24.606Z
20609623056	true	ASOCIACION DE AGROPECUARIOS LLANGANUCO	2026-09-20T00:32:24.606Z
20609726262	true	ASOCIACION CENTRAL DE PRODUCTORES LACTEOS DEL DISTRITO DE YARABAMBA	2026-09-20T00:32:24.606Z
20609787202	true	ASOCIACION CENTRAL DE PIÑEROS AGRO TECNIFICADOS DE MADRE DE DIOS	2026-09-20T00:32:24.606Z
20609813688	true	ASOCIACIÓN DE PRODUCTORES AGROECOLOGICO AGROPECUARIO MULTISERVICIOS ALTA SIERRA CASACOTO - TAPO	2026-09-20T00:32:24.606Z
20609846314	true	COOPERATIVA AGRARIA DE FAMILIAS CAMPESINAS EMPRENDEDORAS Y RESILIENTES DEL PERÚ - CAFCER	2026-09-20T00:32:24.606Z
20609862492	true	ASOCIACION DE MUJERES EMPRENDEDORAS DE LA COMUNIDAD CAMPESINA DE EXCHAJE	2026-09-20T00:32:24.606Z
20609875276	true	ASOCIACIÓN DE PRODUCTORES DE CUY - EL OLIVO / APROCUYOL	2026-09-20T00:32:24.606Z
20609917840	true	ASOCIACION DE PRODUCTORES REPRESA TAPASH	2026-09-20T00:32:24.606Z
20609941406	true	COMUNIDAD NATIVA DE HUITOTOS DE FORTALEZA	2026-09-20T00:32:24.606Z
20609948044	true	COOPERATIVA AGRARIA DE FRUTICULTORES DE SANDIA	2026-09-20T00:32:24.606Z
20609979471	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS ECOLOGICOS SAN ANTONIO HEROINAS TOLEDO	2026-09-20T00:32:24.606Z
20610024085	true	COOPERATIVA AGRARIA DE PRODUCTORES DE PALTA HASS, DEL ANEXO DE RONDAYACU, DISTRITO DE MONOBAMBA	2026-09-20T00:32:24.606Z
20610032185	true	ASOCIACION DE PRODUCTORES SOSTENIBLES AWAJUN DEL MARAÑON	2026-09-20T00:32:24.606Z
20610124977	true	ASOCIACION DE PRODUCTORES ALPAQUEROS PISCICULTORES Y ARTESANOS DEL DISTRITO DE CAYLLOMA	2026-09-20T00:32:24.606Z
20610159789	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS NUEVO MILENIO DE CHUQUIBAMBA - APANMIC	2026-09-20T00:32:24.606Z
20610286519	true	COOPERATIVA AGRARIA LINE COFFEE MARAÑÓN - LINE COFFEE MARAÑON	2026-09-20T00:32:24.606Z
20610507701	true	ASOCIACION DE RECOLECTORES DE CASTAÑA ORGANICA DE MADRE DE DIOS - ARCOMAD	2026-09-20T00:32:24.606Z
20610524231	true	COOPERATIVA AGRARIA ARTESANAL ORO ANDINO DE PARIA - CAAOPAR	2026-09-20T00:32:24.606Z
20610555811	true	COOPERATIVA AGRARIA TOTORAL	2026-09-20T00:32:24.606Z
20610585184	true	COOPERATIVA AGRARIA DEL DESARROLLO ARTESANAL DE FIBRA DE ALPACA DE PICHCCAHUASI	2026-09-20T00:32:24.606Z
20610592474	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS PIEDRA TROMPA	2026-09-20T00:32:24.606Z
20610598880	true	COOPERATIVA AGRARIA INTERANDINO	2026-09-20T00:32:24.606Z
20610739491	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS DON ANDRES-AMAZONAS	2026-09-20T00:32:24.606Z
20610739505	true	COOPERATIVA AGRARIA HUAYHUASH	2026-09-20T00:32:24.606Z
20610772553	true	ASOCIACION DE MUJERES CAFICULTORAS DE CHINYAMA	2026-09-20T00:32:24.606Z
20611055669	true	ASOCIACION DE EMPRENDEDORES VIRGEN NATIVIDAD DE EXCHAJE	2026-09-20T00:32:24.606Z
20611065044	true	ASOCIACIÓN DE PRODUCTORES LOS SEMBRADORES DE HUARIBAMBA	2026-09-20T00:32:24.606Z
20611080817	true	ASOCIACION DE PRODUCTORES OCCIDENTAL DE QUERAL	2026-09-20T00:32:24.606Z
20611141298	true	COOPERATIVA AGRARIA GANADERA DE CAMELIDOS SUDAMERICANOS 24 DE SETIEMBRE DE CONDURIRI	2026-09-20T00:32:24.606Z
20611142162	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS MUSOQ ALLPA DE PICHOS	2026-09-20T00:32:24.606Z
20611153571	true	ASOCIACION DE PRODUCTORES DE MANGO Y PALTA - SANTIAGO DE HUIÑA - VALLE HUARMEY	2026-09-20T00:32:24.606Z
20611180625	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS-ISCOCUCHO - APROAGRI	2026-09-20T00:32:24.606Z
20611182661	true	COOPERATIVA AGRARIA PITAHAYA AMAZONAS	2026-09-20T00:32:24.606Z
20611198923	true	COOPERATIVA AGRARIA LAND PERÚ	2026-09-20T00:32:24.606Z
20611254068	true	COOPERATIVA AGRARIA WARMI TARPUY	2026-09-20T00:32:24.606Z
20611321482	true	COOPERATIVA AGRARIA LOS GANADEROS DE MARCABAL	2026-09-20T00:32:24.606Z
20611340002	true	COOPERATIVA AGRARIA INTERCULTURAL CAFE PUI PUI LTDA	2026-09-20T00:32:24.606Z
20611444053	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS Y AGROINDUSTRIALES VIZCACHANI	2026-09-20T00:32:24.606Z
20611451602	true	ASOCIACION SUMAQ URPIKUNA DE COALAQUE	2026-09-20T00:32:24.606Z
20611472529	true	COOPERATIVA AGRARIA ALTO ANDINO CULTA-ACORA	2026-09-20T00:32:24.606Z
20611480262	true	COOPERATIVA AGRARIA SAN CRISTOBAL DE COALLACA - CABANILLAS	2026-09-20T00:32:24.606Z
20611510731	true	AGROPECUARIO FORESTAL E INDUSTRIAL VALLE NUEVO - AFI VALLE NUEVO	2026-09-20T00:32:24.606Z
20611531088	true	ASOCIACION DE AGRICULTORES INNOVADORES DE ANCASH, EDIFLOR	2026-09-20T00:32:24.606Z
20611567449	true	COOPERATIVA AGRARIA PROCUY MANTARO LTDA	2026-09-20T00:32:24.606Z
20611631686	true	COOPERATIVA AGRARIA EMPRENDEDORAS Y DEFENSORAS FRUTOS DEL VALLE	2026-09-20T00:32:24.606Z
20611650524	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS INCACHAQUI-ISCOCUCHO	2026-09-20T00:32:24.606Z
20611831570	true	ASOCIACION JUNTOS POR UN SUEÑO VERDE	2026-09-20T00:32:24.606Z
20611854553	true	COOPERATIVA AGRARIA EL SEMBRADOR	2026-09-20T00:32:24.606Z
20611935243	true	COOPERATIVA AGRARIA ECOLOGICA CANIARI AMAZONICA CAECAM	2026-09-20T00:32:24.606Z
20611967056	true	COOPERATIVA AGRARIA NUEVA ESPERANZA DE RANCHOPAMPA - PATALA	2026-09-20T00:32:24.606Z
20612023655	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS Y APICULTORES MARCABALINOS	2026-09-20T00:32:24.606Z
20612079111	true	ASOCIACIÒN AGROPECUARIA FUTUROS DE HUAIRAG DEL DISTRITO DE UMARI	2026-09-20T00:32:24.606Z
20612142361	true	ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS SIN FRONTERAS DE VILLA GLORIA	2026-09-20T00:32:24.606Z
20612229105	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS Y VECINOS COLINDANTES DE LA PLANTA COMPRESORA KAMANI ABRA	2026-09-20T00:32:24.606Z
20612331821	true	ASOCIACIÓN DE MUJERES LAS FLORES DE LUYA	2026-09-20T00:32:24.606Z
20612380571	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS, GANADEROS, CHAQUILBAMBA, LA LECHERIA	2026-09-20T00:32:24.606Z
20612473626	true	ASOCIACION DE PRODUCTORES PRODUCTIVOS  MISHKI MUYU DEL MEDIO TIGRE	2026-09-20T00:32:24.606Z
20612512320	true	ASOC. DE PRODUCTORES AGROPECUARIOS INDUSTRIALES Y CADENAS PRODUCTIVAS JAHUAY LA RINCONADA QUERAPI	2026-09-20T00:32:24.606Z
20612596833	true	ASOCIACION DE PRODUCTORES AGRICOLAS SUMAC SARA DEL DISTRITO DE LUCRE	2026-09-20T00:32:24.606Z
20612601462	true	COOPERATIVA AGRARIA DE PRODUCCION ORGANICA DE USUARIOS CHANKILLO COOPAGROCHANKILLO	2026-09-20T00:32:24.606Z
20612652075	true	COOPERATIVA AGROINDUSTRIAL DE BAMBU DE LA REGION AMAZONAS	2026-09-20T00:32:24.606Z
20612751111	true	COOPERATIVA AGRARIA INDUSTRIAL VALLE VERDE SELVA CENTRAL	2026-09-20T00:32:24.606Z
20612779598	true	"COOPERATIVA AGRARIA TIAMBRA VALLE HUASAHUASI"	2026-09-20T00:32:24.606Z
20612976857	true	COOPERATIVA AGRARIA YALPA LIMITADA	2026-09-20T00:32:24.606Z
20612982407	true	ASOCIACION DE PRODUCTORES DE CAMU CAMU DE VILLA LAGUNAS	2026-09-20T00:32:24.606Z
20613016253	true	ASOCIACION DE PRODUCTORES MULTIPLES AGRARIOS DEL DISTRITO DE INCLAN	2026-09-20T00:32:24.606Z
20613037595	true	ASOCIACION DE PRODUCTORES PALTO MARCAHUASI-MOLLEPATA	2026-09-20T00:32:24.606Z
20613068075	true	ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS CORAZON DE LA SELVA - APROAGROCOSEL	2026-09-20T00:32:24.606Z
20613233106	true	ASOCIACION DE PRODUCTORES FRUTICOLAS QUIACA	2026-09-20T00:32:24.606Z
20613667203	true	ASOCIACION DE PRODUCTORES AGROINDUSTRIALES HACIENDA SAN JOSE DE LA VILLA DE YARABAMBA	2026-09-20T00:32:24.606Z
20613899287	true	COOPERATIVA AGRARIA AGROFRUTOS ORGANICOS	2026-09-20T00:32:24.606Z
20613911279	true	COOPERATIVA AGRARIA ARTESANAL CCORI PACCO DE INGAHUASI - PILPICHACA	2026-09-20T00:32:24.606Z
